ID,title,image,content,sku,price,salePrice,qtySold,eligibility,nextHigherAssembly),oem,oemPartNumber,tbq
2389,P00116,ACS00116,Bushing,3a7653f6e7c0,363.16,,0,"A300 MODEL B2-1A, A300 MODEL B2-1C, A300 MODEL B4-2C, A300 MODEL B2K-3C, A300 MODEL B4-103, A300 MODEL B2-203, A300 MODEL B4-203, A310 MODEL 204, A310 MODEL 221, A310 MODEL 222, A310 MODEL 203, A310","978690-11 : HP BLEED CONTROL VALVE, 978690-4 : HP BLEED CONTROL VALVE, 978690-5 : HP BLEED CONTROL VALVE, 978690-7 : HP BLEED CONTROL VALVE, 978690-8 : HP BLEED CONTROL VALVE, 978690-9 :",Honeywell,3178374-2,
2390,P00127,ACS00127,Shaft,0d346efce662,1094.87,,0,MD-11,6315H0001-01 : ROLLER ASSEMBLY,Eaton Vickers,6315-0113-02,
2391,P00129,ACS00129,"Ring, Seal",b118cccb65e9,503.93,,0,"747-100, 747-200B, 747-200F, 747-200C, 747SP, 747-100B, 747-300, 747-400, 747-400D, 747-400F",767460-1 : FLOW CONTROL &amp; SHUTOFF VALVE,Hamilton Sundstrand,738463-43,
2392,P00130,ACS00130,Valve Seat,b5c2710e204b,323.44,,3,"737-300, 737-400, 737-500, 737-700, 737-800, 737-600",107484 : HIGH STAGE REGULATOR,Honeywell,3171196-4,
2393,P00131,ACS00131,Seal Plate,668bec46a7de,10000,,4,"737-400, 737-500","65-44725-Series (LE Slat No. 1, 2, 3, 4, 5, 6) : LEADING EDGE SLAT HYDRAULIC ACTUATOR ASSY",Boeing,69-73496-1,1
2394,P00132,ACS00132,Link,307d9bc3a9d2,10000,,0,"A300 MODEL B2-1A, A300 MODEL B2-1C, A300 MODEL B4-2C, A300 MODEL B2K-3C, A300 MODEL B4-103, A300 MODEL B2-203, A300 MODEL B4-203, A310 MODEL 204, A310 MODEL 221, A310 MODEL 222, A310 MODEL 203, A310","978514-10 : HP BLEED CONTROL VALVE, 978514-11 : HP BLEED CONTROL VALVE, 978690-4 : HP BLEED CONTROL VALVE, 978690-5 : HP BLEED CONTROL VALVE, 978690-7 : HP BLEED CONTROL VALVE, 978690-8 :",Honeywell,887846-2,1
2395,P00133,ACS00133,"Seat, Seal Face",1794f90ef3f7,10000,,1,"737-300, 737-400, 737-500, 737-700, 737-800, 737-600, 737-900ER",887477 : AC DRIVEN MOTORPUMP ASSY,Eaton Vickers,361106,1
2396,P00136,,"Bushing, Machined",64870e9543c3,10000,,0,"DC-9-81 (MD-81), DC-9-82 (MD-82), DC-9-83 (MD-83), MD-88, 727-100 SERIES, 727-100C SERIES, 727-200 SERIES, 727-200F SERIES, 737-200, 737-200C, 737-300, 737-400, 737-500","204050-10 : AIR CYCLE MACHINE, 204050-10-1 : AIR CYCLE MACHINE, 204050-11 : AIR CYCLE MACHINE, 204950Series : COOLING TURBINE",Honeywell,203478-3,1
2397,P00138,,Nozzle Ring,4871dd9f5671,10000,,0,737-500,"204050-10 : AIR CYCLE MACHINE, 204050-11 : AIR CYCLE MACHINE",Allied Signal,2205178-1,1
2398,P00139,ACS00139,Shim,ba59c5b7864c,7.8,,0,"A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231,","2290A050000 : CHECK VALVE, 2291A030000 : CHECK VALVE",ABG-SEMCA,2290-15,
2399,P00140,ACS00140,Turbine Nozzle Assembly,f386fc7e1f8c,6244.74,,0,"727-100 SERIES, 727-100C SERIES, 727-200 SERIES, 727-200F SERIES, 737-200, 737-200C, 737-300, 737-400, 737-500","204050-10 : AIR CYCLE MACHINE, 204050-11 : AIR CYCLE MACHINE",Allied Signal,2205182-1,
2400,P00141,ACS00141,Carrier,f86876a56424,1413.07,,0,"737-100, 737-200, 737-200C, 737-300, 737-400, 737-500","801240-3 : VANEAXIAL FAN, 801240-4 : VANEAXIAL FAN",Honeywell,801017-5,
2401,P00142,ACS00142,Support,2387b0950d76,487.04,,1,"A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231,","6740B03 : OVERPRESSURE VALVE, 6742A030000 : OVERPRESSURE VALVE",Liebherr,6740-37,
2402,P00143,ACS00143,Shaft,6c8f56ce57f2,568.48,,2,"A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231,",2293B010000 : CHECK VALVE,ABG-SEMCA,2290-050,
2403,P00145,ACS00145,Guide,4c7aa6b35aa4,46.29,,0,"A319-111, A319-112, A319-113, A319-114, A319-131, A319-132, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231, A340-211, A340-212,","342B010000 : SOLENOID THERMOSTAT, 342B020000 : SOLENOID THERMOSTAT, 342B030000 : SOLENOID THERMOSTAT, 388C030000 : SOLENOID THERMOSTAT",Liebherr,342-31,
2404,P00146,ACS00146,Needle,8e550824f46b,187.84,,0,"A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231,","751A0000-04 : FLOW CONTROL VALVE, 751A0000-05 : FLOW CONTROL VALVE, 751A0000-06 : FLOW CONTROL VALVE, 751A0000-07 : FLOW CONTROL VALVE, 751B0000-02 : FLOW CONTROL VALVE",Liebherr,6729-395,
2405,P00147,ACS00147,"Shaft Assembly, Fan",4936ef59ebd1,506.48,,0,"737-200, 737-300, 737-400, 737-500","801240-3 : VANEAXIAL FAN, 801240-4 : VANEAXIAL FAN",Honeywell,801015-2,
2406,P00148,ACS00148,Shaft Seal,943fbe6b07aa,10000,,0,757-200,"3214488-2 : DUAL PURPOSE VALVE, 3214488-5 : DUAL PURPOSE VALVE, 3214488-6 : DUAL PURPOSE VALVE, 3214488-7 : DUAL PURPOSE VALVE",Honeywell,974386-6,1
2407,P00150,ACS00150,Clapper,900b3ae78012,10000,,0,"A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231,","751A0000-04 : FLOW CONTROL VALVE, 751A0000-05 : FLOW CONTROL VALVE, 751A0000-06 : FLOW CONTROL VALVE, 751A0000-07 : FLOW CONTROL VALVE, 751B0000-02 : FLOW CONTROL VALVE, 964A0000-03 : FLO",Liebherr,6729-317,1
2408,P00151,ACS00151,Clapper,949c5e0c00c1,70.85,,0,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","341D010000 : SOLENOID THERMOSTAT, 341E010000 : SOLENOID THERMOSTAT, 341E020000 : SOLENOID THERMOSTAT, 341E030000 : SOLENOID THERMOSTAT, 341F010000 : SOLENOID THERMOSTAT, 387B030000 : SOLE",Liebherr,341-61,
2409,P00158,ACS00158,"Screw, Adjusting",e044633fc39e,86.13,,0,"A319-114, A320-211, A321-131, A340-211, A340-311, A340-313","6713D040000 : HP BLEED VALVE, 6713D050000 : HP BLEED VALVE, 6713D060000 : HP BLEED VALVE, 6753B030000 : HP BLEED VALVE, 6754C020000 : HP BLEED VALVE",Liebherr,6794-34,
2410,P00161,ACS00161,Shaft,1f7ad55466b9,65.21,,0,"A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231,","2290A030000 : CHECK VALVE, 2290A050000 : CHECK VALVE, 2291A010000 : CHECK VALVE, 2291A030000 : CHECK VALVE",Liebherr,2291-18,
2411,P00162,ACS00162,Guide,bc33e1a1ec79,110.65,,0,"A340-211, A340-213, A340-311, A340-312, A340-313","387B010000 : SOLENOID THERMOSTAT, 387B030000 : SOLENOID THERMOSTAT, 387B040000 : SOLENOID THERMOSTAT",Liebherr,387-10,
2412,P00163,ACS00163,Ring,e27892a15a5d,141.18,,0,"747-200B, 747-200F","227565 : PNEUMATIC BLEED VALVE, 320625-2 : PRESSURE RELIEF VALVE, 320625-4 : PRESSURE RELIEF VALVE",Whittaker Controls,221947,
2413,P00164,ACS00164,Bushing,5ede913be291,10000,,0,"A310 MODEL 204, A310 MODEL 221, A310 MODEL 222, A310 MODEL 203, A310 MODEL 322, A310 MODEL 324, A310 MODEL 325, A300 MODEL B4-601, A300 MODEL B4-603, A300 MODEL B4-620, A300 MODEL B4-605R, A300 MODEL","204905-13 : COOLING TURBINE, 204905-5 : COOLING TURBINE, 204905-6 : COOLING TURBINE, 204905-7 : COOLING TURBINE, 204975-11 : COOLING TURBINE",Honeywell,204987-1,1
2414,P00169,ACS00169,"Ring, Seal",fdc3296dadb5,252.35,,7,"A318-111, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211,","172625-5 : NOSE COWL TAI VALVE, 172625-6 : NOSE COWL TAI VALVE, 172625-7 : NOSE COWL TAI VALVE, 321935 : PRESSURE ACTUATED BUTTERFLY VALVE, 321945 : PRESSURE ACTUATED BUTTERFLY VALVE, 32419",Whittaker Controls,321402,
2415,P00170,ACS00170,Poppet Valve,fda163aed195,642.89,,0,"A340-211, A340-311, A340-313, A330-203, A330-323, A330-342",962A0000-06 : TRIM AIR VALVE,Liebherr,962-0226,
2416,P00171,ACS00171,Sleeve,30df55849d20,106.5,,2,"A318-111, A318-112, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131,","172625-5 : NOSE COWL TAI VALVE, 172625-6 : NOSE COWL TAI VALVE, 172625-7 : NOSE COWL TAI VALVE, 321935 : PRESSURE ACTUATED BUTTERFLY VALVE, 321945 : PRESSURE ACTUATED BUTTERFLY VALVE, 32419",Whittaker Controls,224607,
2417,P00177,ACS00177,Support,b603c3f097df,10000,,0,"A319-112, A319-114, A319-131, A319-133, A320-211, A320-212, A320-214, A320-231, A320-232, A321-131, A321-211, A321-231, A340-211, A340-212, A340-213, A340-311, A340-313, A320-216","6713D020000 : HP BLEED VALVE, 6713D040000 : HP BLEED VALVE, 6713D050000 : HP BLEED VALVE, 6713D060000 : HP BLEED VALVE, 6713D070000 : HP BLEED VALVE, 6753B010000 : HP BLEED VALVE, 6753B02",Liebherr,6713-106,1
2418,P00178,ACS00178,"Seal Assembly, Oil",605a7e98efd7,10000,,0,"DC-9-81 (MD-81), DC-9-82 (MD-82), DC-9-83 (MD-83), MD-88, 727-100 SERIES, 727-100C SERIES, 727-200 SERIES, 727-200F SERIES, 737-200, 737-200C, 737-300, 737-400, 737-500","204050-10 : AIR CYCLE MACHINE, 204050-10-1 : AIR CYCLE MACHINE, 204050-11 : AIR CYCLE MACHINE, 204950Series : COOLING TURBINE",Honeywell,202912,1
2419,P00179,ACS00179,"Valve, Poppet",60df1136c176,10000,,0,"A340-211, A340-311, A340-313, A330-203, A330-323, A330-342",962A0000-06 : TRIM AIR VALVE,Liebherr,962-0227,1
2420,P00181,ACS00181,"Seal Assembly, Oil",b43e50bd71ee,10000,,0,"DC-9-81 (MD-81), DC-9-82 (MD-82), DC-9-83 (MD-83), MD-88, 727-100 SERIES, 727-100C SERIES, 727-200 SERIES, 727-200F SERIES, 737-200, 737-200C, 737-300, 737-400, 737-500","204050-10 : AIR CYCLE MACHINE, 204050-10-1 : AIR CYCLE MACHINE, 204050-11 : AIR CYCLE MACHINE, 204950Series : COOLING TURBINE",Honeywell,203478,1
2421,P00182,ACS00182,"Ring, Flexible",6a8e85a91bfa,139.39,,2,"A319-112, A319-131, A319-133, A320-211, A320-214, A320-231, A320-232, A321-131, A321-211, A340-211, A340-212, A340-213, A340-311, A340-313, A320-216","6742A030000 : OVERPRESSURE VALVE, 6742A040000 : OVERPRESSURE VALVE, 6742D010000 : OVERPRESSURE VALVE, 6753B010000 : HP BLEED VALVE, 6753B020000 : HP BLEED VALVE, 6753B030000 : HP BLEED VA",Liebherr,6754-52,
2422,P00183,ACS00183,Seat,f8c799b59655,60.75,,9,"A340-211, A340-311, A340-313","388C010000 : SOLENOID THERMOSTAT, 388C030000 : SOLENOID THERMOSTAT, 388D010000 : SOLENOID THERMOSTAT",Liebherr,388-12,
2423,P00184,ACS00184,Seal Ring,817292642b5f,438.98,,1,"A319-114, A320-211, A320-212, A320-231, A320-232, A321-131","746A0000-04 : PRV, 746A0000-5 : PRV",Liebherr,746-0039,
2424,P00185,ACS00185,"Ring, Shouldered",5522d462ef8d,46.52,,1,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","1303A0000-01 : FLOW CONTROL VALVE, 751A0000-04 : FLOW CONTROL VALVE, 751A0000-05 : FLOW CONTROL VALVE, 751A0000-06 : FLOW CONTROL VALVE, 751A0000-07 : FLOW CONTROL VALVE, 751B0000-02 : FL",Liebherr,3450-65,
2425,P00186,ACS00186,Clapper,7bce0032541e,10000,,0,"A319-112, A319-114, A319-131, A319-133, A320-211, A320-212, A320-214, A320-231, A320-232, A321-131, A321-211, A321-231, A340-211, A340-311, A340-313","6713D020000 : HP BLEED VALVE, 6713D040000 : HP BLEED VALVE, 6713D050000 : HP BLEED VALVE, 6713D060000 : HP BLEED VALVE, 6713D070000 : HP BLEED VALVE, 6714D060000 : BLEED VALVE, 6753B01000",Liebherr,6713-124A,1
2426,P00189,ACS00189,Bushing and Valves Assy,c4f1939a17b5,752,,0,"A310 MODEL 204, A310 MODEL 222, A310 MODEL 203, A310 MODEL 322, A310 MODEL 324, A310 MODEL 304, A310 MODEL 325, A300 MODEL B4-603, A300 MODEL B4-620, A300 MODEL B4-605R, A300 MODEL B4-622, A300 MODEL",350880-6 : VARIABLE DISPLACEMENT HYDRAULIC PUMP,Eaton Vickers,412338,
2427,P00194,ACS00194,"Ring, Sealing",a867a5cbc851,501.07,,1,"A319-112, A319-114, A319-131, A319-133, A320-211, A320-212, A320-214, A320-231, A320-232, A321-131, A321-211, A321-231, A340-211, A340-212, A340-213, A340-311, A340-313, A320-216","6740E010000 : OVERPRESSURE VALVE, 6742A030000 : OVERPRESSURE VALVE, 6742A040000 : OVERPRESSURE VALVE, 6742D010000 : OVERPRESSURE VALVE, 6753B010000 : HP BLEED VALVE, 6753B020000 : HP BLEE",Liebherr,6754-44,
2428,P00195,ACS00195,Butterfly Ring Set,857d045aeaca,581.85,,0,"A330-202, A330-301, A340-211, A340-212, A340-213, A340-311, A340-312, A340-313, MD-11, MD-11F","FYLB52145-1 : ANTI-ICE PNEU. SOV, FYLB52145-2 : ANTI-ICE PNEU. SOV, FYLB52230-1 : ANTI-ICE PNEU. SOV, FYLB52230-2 : ANTI-ICE PNEU. SOV",Barber-Colman,AL5-16,
2429,P00196,ACS00196,"Ring, Sealing",5ac68c4716c4,161.31,,0,"A340-211, A340-212, A340-213, A340-311, A340-312, A340-313","6753B010000 : HP BLEED VALVE, 6753B020000 : HP BLEED VALVE, 6753B030000 : HP BLEED VALVE, 6753B040000 : HP BLEED VALVE, 6754C010000 : HP BLEED VALVE, 6754C020000 : HP BLEED VALVE",Liebherr,6753-17A,
2430,P00197,ACS00197,"Seat, Restrictive",3fb085035020,34.21,,0,"747-200B, 747-200F, 747-200C, 747SP, 747-400, 747-8","803300-33 : EMERGENCY POWER RESERVOIR ASSEMBLY, 803300-34 : EMERGENCY POWER RESERVOIR ASSEMBLY, 803300-35 : EMERGENCY POWER RESERVOIR ASSEMBLY",HR Textron,803327,
2431,P00200,ACS00200,"Ring, Flexible",84b34d61439c,131.55,,5,"A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231,","6713D020000 : HP BLEED VALVE, 6713D040000 : HP BLEED VALVE, 6713D050000 : HP BLEED VALVE, 6713D060000 : HP BLEED VALVE, 6713D070000 : HP BLEED VALVE, 6713D080000 : HP BLEED VALVE, 6714D01",Liebherr,6753-18,
2432,P00201,ACS00201,C Seal,d530a41085d9,171.76,,0,"A330-301, A340-211, A340-311, A340-313, MD-11, MD-11F","FYLB52145-1 : ANTI-ICE PNEU. SOV, FYLB52145-2 : ANTI-ICE PNEU. SOV, FYLB52230-1 : ANTI-ICE PNEU. SOV, FYLB52230-2 : ANTI-ICE PNEU. SOV",Smiths Aerospace,AL5-4,
2433,P00202,ACS00202,Seat Assembly,1165f3c50933,179.04,,0,"A319-111, A319-112, A319-113, A319-114, A319-131, A319-132, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231, A321-212","751A0000-07 : FLOW CONTROL VALVE, 751B0000-02 : FLOW CONTROL VALVE, 751F0000-01 : FLOW CONTROL VALVE, 751G0000-01 : FLOW CONTROL VALVE",Liebherr,6729-0163,
2434,P00203,ACS00203,"Axle, Pin",dd07cc477773,64.38,,4,"A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231,","6713D020000 : HP BLEED VALVE, 6713D040000 : HP BLEED VALVE, 6713D050000 : HP BLEED VALVE, 6713D060000 : HP BLEED VALVE, 6713D070000 : HP BLEED VALVE, 6713D080000 : HP BLEED VALVE, 6714D01",Liebherr,6713-11,
2435,P00204,ACS00204,"Ring, Sealing",e50688f9639a,272.26,,0,"A319-114, A320-211, A320-216","6713D020000 : HP BLEED VALVE, 6714D010000 : BLEED VALVE, 6714D020000 : BLEED VALVE, 6714D050000 : BLEED VALVE, 6714D060000 : BLEED VALVE, 6740B03 : OVERPRESSURE VALVE",Liebherr,6713-99,
2436,P00206,ACS00206,"Ring, Sealing",9644c1d704ba,21.68,,0,"A340-211, A340-212, A340-213, A340-311, A340-312, A340-313","6753B010000 : HP BLEED VALVE, 6753B020000 : HP BLEED VALVE, 6753B030000 : HP BLEED VALVE, 6754C010000 : HP BLEED VALVE, 6754C020000 : HP BLEED VALVE",Liebherr,6713-19A,
2437,P00207,ACS00207,"Ring, Sealing",6b6bf4a656d9,107.29,,6,"A319-114, A320-211, A340-211, A340-212, A340-213, A340-311, A340-312, A340-313, A320-216, A320-271N, A321-271NX","6740E010000 : OVERPRESSURE VALVE, 6742A030000 : OVERPRESSURE VALVE, 6742D010000 : OVERPRESSURE VALVE",Liebherr,6742-11A,
2438,P00208,ACS00208,"Ring, Seal",e1c434b59fe3,225.79,,3,"A319-114, A320-211, A321-131, A319-111, A319-112, A319-115, A319-131, A319-132, A319-133, A320-212, A320-214, A320-216, A320-231, A320-232, A320-233, A321-111, A321-211, A321-212, A321-231, A321-232",758A0000-02 : BYPASS VALVE,Liebherr,758-0107,
2439,P00209,ACS00209,"Ring, Sealing",bdc8b72e7894,37.01,,0,"A340-211, A340-212, A340-213, A340-311, A340-312, A340-313","6742A030000 : OVERPRESSURE VALVE, 6753B010000 : HP BLEED VALVE, 6753B020000 : HP BLEED VALVE, 6753B030000 : HP BLEED VALVE, 6754C020000 : HP BLEED VALVE",Liebherr,6753-24,
2440,P00211,ACS00211,Valve,29e8ffca1ad9,10000,,0,"A310 MODEL 204, A310 MODEL 222, A310 MODEL 322, A310 MODEL 324, A310 MODEL 304, A310 MODEL 325, A300 MODEL B4-601, A300 MODEL B4-620, A300 MODEL B4-605R, A300 MODEL C4-605R VARIANT F",81050B020100 : SAFETY VALVE,Liebherr,81001-0150,1
2441,P00213,ACS00213,"Seat, Clapper",c3fe07d3b49e,318.86,,0,"A340-211, A340-311, A340-313","6754C010000 : HP BLEED VALVE, 6754C020000 : HP BLEED VALVE, 6754C030000 : HP BLEED VALVE",Liebherr,6754-94,
2442,P00214,ACS00214,"Ring, Shouldered",e5b1e9125746,50.88,,2,"A318-111, A318-112, A318-121, A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112,","1303A0000-01 : FLOW CONTROL VALVE, 751A0000-04 : FLOW CONTROL VALVE, 751A0000-05 : FLOW CONTROL VALVE, 751A0000-06 : FLOW CONTROL VALVE, 751A0000-07 : FLOW CONTROL VALVE, 751B0000-02 : FL",Liebherr,3450-66,
2443,P00215,ACS00215,Connecting End,4c14909fbe2e,387.29,,0,"A319-111, A319-112, A319-113, A319-114, A319-131, A319-132, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231","753A0000-03 : HEAT EXCHANGER PRIMARY, 753C0000-01 : HEAT EXCHANGER PRIMARY",Liebherr,77-811210R1,
2444,P00217,ACS00217,Fitting,6cb65b480391,1185.46,,0,"737-300, 737-400, 737-500, 747-100, 747-200B, 747-200F, 747-200C, 747SP, 747-100B, 747-300, 747-400, 747-400D, 747-400F",0097-0005 : CONNECTOR : OXY. FILLING,Kaiser,2063-0139,
2445,P00218,ACS00218,Equipped Union Sub-Assembly,53f9164981a9,292.86,,0,"A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-231, A320-232, A320-233, A321-131, A321-231","6714D010000 : BLEED VALVE, 6714D020000 : BLEED VALVE, 6714D040000 : BLEED VALVE, 6714D050000 : BLEED VALVE, 6714D060000 : BLEED VALVE",Liebherr,6714-0500,
2446,P00219,ACS00219,Bearing,33c77c940c2d,197.24,,0,"A340-211, A340-212, A340-213, A340-311, A340-312, A340-313",6742A030000 : OVERPRESSURE VALVE,Liebherr,6742-25,
2447,P00220,ACS00220,Poppet Assy,d06d871a84b0,240.25,,0,"737-300, 737-400, 737-500",AV18B1018 - RELIEF VALVE,Smiths Aerospace,MYLB 82,
2448,P00221,ACS00221,Valve Body,bf9fb530f48f,113.31,,0,"A319-114, A320-211, A321-131, A340-211, A340-212, A340-213, A340-311, A340-312, A340-313","751A0000-07 : FLOW CONTROL VALVE, 751B0000-02 : FLOW CONTROL VALVE, 964A0000-03 : FLOW CONTROL VALVE, 964A0000-04 : FLOW CONTROL VALVE",Liebherr,6729-01010,
2449,P00223,ACS00223,"Ring, Sealing",eaf9c0aada2d,27.63,,0,"A340-211, A340-212, A340-213, A340-311, A340-312, A340-313","6742A030000 : OVERPRESSURE VALVE, 6753B010000 : HP BLEED VALVE, 6753B020000 : HP BLEED VALVE, 6753B030000 : HP BLEED VALVE, 6754C010000 : HP BLEED VALVE, 6754C020000 : HP BLEED VALVE",Liebherr,6753-40,
2450,P00224,ACS00224,"Ring, Sealing",d4046a42250b,10000,,0,"A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231,","6713D020000 : HP BLEED VALVE, 6713D040000 : HP BLEED VALVE, 6713D050000 : HP BLEED VALVE, 6713D060000 : HP BLEED VALVE, 6713D070000 : HP BLEED VALVE, 6713D080000 : HP BLEED VALVE, 6714D01",Liebherr,6713-127A,1
2451,P00225,ACS00225,"Ring, Piston",084ce7fc4a42,58.49,,19,"A319-112, A319-113, A319-114, A319-131, A319-132, A320-211, A320-212, A320-214, A320-231, A320-232, A321-131, A321-211, A321-231, A340-211, A340-213, A340-311, A340-313, A318-121, A318-122, A320-216,","6713D020000 : HP BLEED VALVE, 6713D040000 : HP BLEED VALVE, 6713D050000 : HP BLEED VALVE, 6713D060000 : HP BLEED VALVE, 6713D070000 : HP BLEED VALVE, 6714D010000 : BLEED VALVE, 6714D02000",Liebherr,6713-17A,
2452,P00226,ACS00226,Pin-Bolt,21f5ce38f86f,23.25,,6,"A330-202, A330-203, A330-301, A330-302, A330-303, 747-200B, 747-200F, 747-200C, 747-300, 747-400, 747-400F, 767-200, 767-300, CF6-50A, CF6-50C, CF6-50CA, CF6-50C1, CF6-50C2, CF6-50C2B, CF6-50C2D, CF6","3505448-5-1 : AIR TURBINE STARTER, 384022-1-3 : AIR TURBINE ENG. STARTER, 384022-2-1 : AIR TURBINE ENG. STARTER, 384022-3-1 : AIR TURBINE ENG. STARTER, 384022-4-1 : AIR TURBINE ENG. STARTER",Honeywell,363391-1,
2453,P00228,ACS00228,"Ring, Sealing",2973eb032ddc,29.43,,5,"A319-112, A319-114, A319-131, A319-133, A320-211, A320-212, A320-214, A320-232, A321-131, A321-211, A321-231, A340-313","6713D020000 : HP BLEED VALVE, 6713D040000 : HP BLEED VALVE, 6713D050000 : HP BLEED VALVE, 6713D060000 : HP BLEED VALVE, 6713D070000 : HP BLEED VALVE, 6714D010000 : BLEED VALVE, 6714D02000",Liebherr,6773-16,
2454,P00229,ACS00229,Segment,00563c774540,17.44,,4,"A319-111, A319-112, A319-113, A319-114, A319-131, A319-132, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231, A320-216",751A0000-07 : FLOW CONTROL VALVE,Liebherr,6100-4,
2455,P00230,ACS00230,Bearing,8c61fc8be770,142.42,,0,"A340-211, A340-212, A340-213, A340-311, A340-312, A340-313",6742A030000 : OVERPRESSURE VALVE,Liebherr,6742-26,
2456,P00236,ACS00236,Guide Poppet Matched Set,3905ebe8f92b,741.75,,0,"737-700, 737-800","3215618-2 : NOSE COWL ANTI-ICE VALVE, 3215618-3 : NOSE COWL ANTI-ICE VALVE",Honeywell,3181436-1,
2457,P00238,ACS00238,Bushing,ca3e0002e55d,52.42,,0,"A319-111, A319-112, A319-113, A319-114, A319-115, A319-131, A319-132, A319-133, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231,","2290A030000 : CHECK VALVE, 2290A050000 : CHECK VALVE, 2291A010000 : CHECK VALVE, 2291A030000 : CHECK VALVE",Liebherr,2291-19,
2458,P00240,ACS00240,Piston Ring Set,74b5f8649eca,173.15,,36,"A300 MODEL B2-1A, A300 MODEL B2-1C, A300 MODEL B4-2C, A300 MODEL B2K-3C, A300 MODEL B4-103, A300 MODEL B2-203, A300 MODEL B4-203, A310 MODEL 204, A310 MODEL 221, A310 MODEL 222, A310 MODEL 203, A310","""3290272-3 : HIGH STAGE VALVE HP BLEED CONTROL VALVE"", ""3290272-6 : HIGH STAGE VALVE HP BLEED CONTROL VALVE"", 978514-10 : HP BLEED CONTROL VALVE, 978514-11 : HP BLEED CONTROL VALVE, 978690-11",Honeywell,3162926-3,
2459,P00244,ACS00244,Bushing,08100cfb5e61,32.82,,3,"A319-111, A319-112, A319-113, A319-114, A319-131, A319-132, A320-111, A320-211, A320-212, A320-214, A320-231, A320-232, A320-233, A321-111, A321-112, A321-131, A321-211, A321-231, A340-211, A340-212,",2293B010000 : CHECK VALVE,Liebherr,2290-26,
